#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
19.0,49,3.817881
21.0,49,3.817934
24.0,49,3.817944
18.0,49,3.81795
21.0,49,3.817956
17.0,49,3.817961
16.0,49,3.817966
22.0,49,3.886027
18.0,49,3.886081
18.0,49,3.886091
24.0,49,3.886098
23.0,49,3.886105
21.0,49,3.88611
18.0,49,3.886115
22.0,49,3.951178
25.0,49,3.951229
16.0,49,3.951237
18.0,49,3.951244
18.0,49,3.951249
18.0,49,3.951255
20.0,49,3.95126
20.0,49,4.019791
22.0,49,4.019844
20.0,49,4.019854
19.0,49,4.01986
14.0,49,4.019866
21.0,49,4.019871
18.0,49,4.019876
30.0,38,4.068911
30.0,42,4.07341
30.0,44,4.076587
27.0,49,4.082585
18.0,49,4.082642
16.0,49,4.082651
23.0,49,4.082658
16.0,49,4.184899
24.0,49,4.191709
19.0,49,4.193015
16.0,49,4.202981
20.0,49,4.203032
24.0,49,4.203041
18.0,49,4.203047
17.0,49,4.253021
16.0,49,4.25896
24.0,49,4.262995
24.0,49,4.271206
27.0,49,4.271259
17.0,49,4.271268
25.0,49,4.271275
16.0,49,4.324983
18.0,49,4.330538
20.0,49,4.334721
24.0,49,4.340783
17.0,49,4.340836
23.0,49,4.340846
14.0,49,4.340852
26.0,49,4.398919
19.0,49,4.406061
24.0,49,4.407418
21.0,49,4.414186
20.0,49,4.414245
24.0,49,4.414258
21.0,49,4.414264
16.0,49,4.475654
23.0,49,4.475706
19.0,49,4.475716
22.0,49,4.475722
23.0,49,4.475728
19.0,49,4.475733
28.0,49,4.475737
19.0,49,4.566851
26.0,49,4.566904
20.0,49,4.566914
19.0,49,4.567015
19.0,49,4.567052
17.0,49,4.567062
17.0,49,4.567183
23.0,49,4.647136
21.0,49,4.647196
20.0,49,4.647205
19.0,49,4.647212
17.0,49,4.647217
19.0,49,4.647223
22.0,49,4.647227
19.0,49,4.718295
23.0,49,4.71835
14.0,49,4.718359
21.0,49,4.718365
17.0,49,4.71837
21.0,49,4.718376
22.0,49,4.718381
20.0,49,4.788281
15.0,49,4.788333
17.0,49,4.788343
15.0,49,4.788349
15.0,49,4.788355
17.0,49,4.78836
22.0,49,4.788365
30.0,30,4.825937
19.0,49,4.849285
28.0,49,4.849337
24.0,49,4.849345
27.0,49,4.849352
22.0,49,4.849358
27.0,49,4.849363
18.0,49,4.908868
18.0,49,4.935643
15.0,49,4.935696
20.0,49,4.935705
18.0,49,4.935711
25.0,49,4.935716
24.0,49,4.935721
25.0,49,4.975604
20.0,49,5.002867
21.0,49,5.002925
19.0,49,5.002934
25.0,49,5.00294
24.0,49,5.002946
15.0,49,5.002951
19.0,49,5.045128
21.0,49,5.072809
20.0,49,5.072862
16.0,49,5.07287
26.0,49,5.072876
18.0,49,5.072882
23.0,49,5.072887
23.0,49,5.119622
23.0,49,5.146322
16.0,49,5.146397
21.0,49,5.146415
14.0,49,5.146469
18.0,49,5.146486
